timestamp_s,channel,raw_adc,voltage_uv
505.9501,1,488,2.269
506.0788,1,514,2.390
506.1933,1,539,2.506
506.3212,1,507,2.357
506.4376,1,551,2.562
506.5494,1,497,2.311
506.6798,1,503,2.339
506.7955,1,525,2.441
506.9097,1,203,0.944
507.0369,1,750,3.487
507.1532,1,581,2.701
507.2768,1,682,3.171
507.3900,1,498,2.315
507.5161,1,524,2.436
507.6333,1,541,2.515
507.7599,1,509,2.366
507.8711,1,542,2.520
507.9956,1,494,2.297
508.1126,1,524,2.436
508.2401,1,499,2.320
508.3566,1,503,2.339
508.4731,1,535,2.487
508.5898,1,529,2.459
508.7157,1,520,2.418
508.8337,1,524,2.436
508.9503,1,510,2.371
509.0790,1,526,2.445
509.1961,1,512,2.380
509.3102,1,517,2.404
509.4374,1,511,2.376
509.5503,1,519,2.413
509.6792,1,520,2.418
509.7961,1,552,2.566
509.9116,1,510,2.371
510.0399,1,519,2.413
510.1540,1,512,2.380
510.2700,1,511,2.376
510.3964,1,520,2.418
510.5126,1,502,2.334
510.6305,1,510,2.371
510.7565,1,509,2.366
510.8689,1,537,2.497
510.9961,1,521,2.422
511.1106,1,543,2.524
511.2371,1,517,2.404
511.3528,1,507,2.357
511.4695,1,530,2.464
511.5963,1,511,2.376
511.7129,1,518,2.408
511.8401,1,502,2.334
511.9557,1,540,2.511
512.0726,1,521,2.422
512.1985,1,537,2.497
512.3111,1,514,2.390
512.4390,1,568,2.641
512.5524,1,570,2.650
512.6706,1,591,2.748
512.7993,1,448,2.083
512.9165,1,523,2.432
513.0321,1,211,0.981
513.1564,1,400,1.860
513.2709,1,415,1.929
513.3961,1,204,0.948
513.5138,1,252,1.172
513.6303,1,369,1.716
513.7565,1,978,4.547
513.8710,1,1052,4.891
513.9998,1,953,4.431
514.1162,1,627,2.915
514.2315,1,577,2.683
514.3582,1,439,2.041
514.4741,1,400,1.860
514.5897,1,315,1.464
514.7155,1,596,2.771
514.8333,1,874,4.063
514.9504,1,992,4.612
515.0782,1,107,0.497
515.1959,1,56,0.260
515.3103,1,-101,-0.470
515.4397,1,526,2.445
515.5530,1,699,3.250
515.6707,1,396,1.841
515.7888,1,471,2.190
515.9156,1,546,2.538
516.0394,1,624,2.901
516.1546,1,556,2.585
516.2710,1,712,3.310
516.3951,1,554,2.576
516.5107,1,591,2.748
516.6378,1,669,3.110
516.7516,1,943,4.384
516.8759,1,384,1.785
516.9892,1,437,2.032
517.1159,1,559,2.599
517.2337,1,541,2.515
517.3500,1,483,2.246
517.4793,1,479,2.227
517.5955,1,588,2.734
517.7127,1,154,0.716
517.8382,1,723,3.361
517.9528,1,774,3.598
518.0794,1,725,3.371
518.1957,1,532,2.473
518.3104,1,539,2.506
518.4360,1,716,3.329
518.5498,1,632,2.938
518.6788,1,959,4.459
518.7961,1,458,2.129
518.9120,1,641,2.980
519.0289,1,561,2.608
519.1597,1,561,2.608
519.2757,1,364,1.692
519.3920,1,389,1.809
519.5087,1,738,3.431
519.6339,1,629,2.924
519.7496,1,642,2.985
519.8782,1,616,2.864
519.9960,1,507,2.357
520.1081,1,261,1.213
520.2332,1,406,1.888
520.3601,1,502,2.334
520.4781,1,594,2.762
520.5960,1,558,2.594
520.7108,1,529,2.459
520.8391,1,502,2.334
520.9543,1,541,2.515
521.0712,1,460,2.139
521.1992,1,569,2.645
521.3124,1,493,2.292
521.4356,1,575,2.673
521.5491,1,533,2.478
521.6764,1,695,3.231
521.7944,1,1192,5.542
521.9104,1,1436,6.676
522.0282,1,1801,8.373
522.1568,1,1594,7.411
522.2710,1,1062,4.937
522.3882,1,-4008,-18.634
522.5161,1,472,2.194
522.6332,1,-1313,-6.104
522.7496,1,9,0.042
522.8788,1,378,1.757
522.9959,1,423,1.967
523.1185,1,416,1.934
523.2337,1,252,1.172
523.3499,1,655,3.045
523.4789,1,565,2.627
523.5927,1,153,0.711
523.7172,1,475,2.208
523.8335,1,-378,-1.757
523.9500,1,1639,7.620
524.0781,1,639,2.971
524.1914,1,-95,-0.442
524.3096,1,603,2.803
524.4276,1,961,4.468
524.5538,1,812,3.775
524.6685,1,764,3.552
524.7959,1,413,1.920
524.9139,1,-82,-0.381
525.0289,1,246,1.144
525.1597,1,-920,-4.277
525.2778,1,-2058,-9.568
525.3931,1,957,4.449
525.5093,1,1674,7.783
525.6344,1,6248,29.048
525.7480,1,-256,-1.190
525.8742,1,797,3.705
525.9913,1,862,4.008
526.1145,1,711,3.306
526.2290,1,718,3.338
526.3597,1,632,2.938
526.4710,1,493,2.292
526.5963,1,455,2.115
526.7124,1,562,2.613
526.8378,1,462,2.148
526.9529,1,251,1.167
527.0685,1,443,2.060
527.1965,1,904,4.203
527.3128,1,272,1.265
527.4293,1,623,2.896
527.5587,1,738,3.431
527.6694,1,619,2.878
527.7966,1,543,2.524
527.9112,1,534,2.483
528.0289,1,516,2.399
528.1563,1,422,1.962
528.2708,1,-1594,-7.411
528.3958,1,580,2.697
528.5087,1,241,1.120
528.6358,1,-166,-0.772
528.7526,1,43,0.200
528.8674,1,334,1.553
528.9962,1,1006,4.677
529.1104,1,967,4.496
529.2360,1,938,4.361
529.3491,1,841,3.910
529.4784,1,708,3.292
529.5937,1,640,2.975
529.7102,1,491,2.283
529.8374,1,528,2.455
529.9532,1,555,2.580
530.0793,1,608,2.827
530.1966,1,607,2.822
530.3103,1,587,2.729
530.4364,1,711,3.306
530.5535,1,419,1.948
530.6694,1,530,2.464
530.7964,1,594,2.762
530.9126,1,407,1.892
531.0288,1,443,2.060
531.1588,1,616,2.864
531.2712,1,613,2.850
531.3893,1,724,3.366
531.5135,1,431,2.004
531.6378,1,535,2.487
531.7509,1,457,2.125
531.8761,1,481,2.236
531.9917,1,514,2.390
532.1090,1,449,2.087
532.2270,1,538,2.501
532.3549,1,420,1.953
532.4675,1,498,2.315
532.5959,1,492,2.287
532.7129,1,522,2.427
532.8284,1,543,2.524
532.9526,1,545,2.534
533.0676,1,592,2.752
533.1960,1,608,2.827
533.3128,1,548,2.548
533.4289,1,548,2.548
533.5586,1,520,2.418
533.6733,1,544,2.529
533.7878,1,824,3.831
533.9157,1,577,2.683
534.0375,1,442,2.055
534.1544,1,413,1.920
534.2695,1,252,1.172
534.3957,1,438,2.036
534.5118,1,369,1.716
534.6376,1,440,2.046
534.7527,1,490,2.278
534.8667,1,685,3.185
534.9951,1,778,3.617
535.1105,1,616,2.864
535.2377,1,1028,4.779
535.3527,1,778,3.617
535.4783,1,581,2.701
535.5951,1,749,3.482
535.7121,1,716,3.329
535.8289,1,707,3.287
535.9469,1,619,2.878
536.0753,1,690,3.208
536.1901,1,596,2.771
536.3068,1,634,2.948
536.4352,1,514,2.390
536.5495,1,776,3.608
536.6733,1,805,3.743
536.7892,1,582,2.706
536.9134,1,105,0.488
537.0295,1,-222,-1.032
537.1546,1,143,0.665
537.2692,1,244,1.134
537.3959,1,70,0.325
537.5103,1,32,0.149
537.6371,1,229,1.065
537.7500,1,339,1.576
537.8667,1,415,1.929
537.9963,1,452,2.101
538.1127,1,487,2.264
538.2300,1,312,1.451
538.3463,1,241,1.120
538.4708,1,406,1.888
538.5984,1,787,3.659
538.7112,1,598,2.780
538.8344,1,655,3.045
538.9498,1,417,1.939
539.0749,1,650,3.022
539.1929,1,407,1.892
539.3088,1,366,1.702
539.4338,1,464,2.157
539.5496,1,322,1.497
539.6673,1,552,2.566
539.7960,1,422,1.962
539.9077,1,481,2.236
540.0332,1,468,2.176
540.1492,1,527,2.450
540.2663,1,465,2.162
540.3965,1,463,2.153
540.5104,1,460,2.139
540.6284,1,433,2.013
540.7509,1,380,1.767
540.8768,1,490,2.278
540.9893,1,660,3.068
541.1074,1,565,2.627
541.2334,1,695,3.231
541.3500,1,396,1.841
541.4664,1,656,3.050
541.5930,1,548,2.548
541.7082,1,506,2.352
541.8263,1,512,2.380
541.9528,1,607,2.822
542.0679,1,552,2.566
542.1937,1,587,2.729
542.3097,1,607,2.822
542.4261,1,433,2.013
542.5564,1,575,2.673
542.6710,1,240,1.116
542.7890,1,642,2.985
542.9139,1,701,3.259
543.0315,1,655,3.045
543.1461,1,599,2.785
543.2756,1,558,2.594
543.3893,1,574,2.669
543.5139,1,572,2.659
543.6294,1,529,2.459
543.7459,1,515,2.394
543.8750,1,579,2.692
543.9911,1,632,2.938
544.1088,1,513,2.385
544.2337,1,582,2.706
544.3506,1,480,2.232
544.4761,1,683,3.175
544.5912,1,569,2.645
544.7078,1,520,2.418
544.8329,1,524,2.436
544.9464,1,481,2.236
545.0746,1,591,2.748
545.1893,1,654,3.041
545.3073,1,596,2.771
545.4335,1,552,2.566
545.5483,1,397,1.846
545.6746,1,459,2.134
545.7922,1,549,2.552
545.9071,1,413,1.920
546.0336,1,523,2.432
546.1499,1,343,1.595
546.2664,1,227,1.055
546.3966,1,597,2.776
546.5127,1,842,3.915
546.6370,1,430,1.999
546.7527,1,616,2.864
546.8664,1,419,1.948
546.9928,1,205,0.953
547.1088,1,606,2.817
547.2320,1,975,4.533
547.3461,1,554,2.576
547.4714,1,545,2.534
547.5946,1,294,1.367
547.7091,1,599,2.785
547.8337,1,550,2.557
547.9505,1,411,1.911
548.0666,1,608,2.827
548.1962,1,603,2.803
548.3083,1,635,2.952
548.4364,1,559,2.599
548.5491,1,565,2.627
548.6771,1,484,2.250
548.7911,1,585,2.720
548.9083,1,474,2.204
549.0368,1,553,2.571
549.1501,1,515,2.394
549.2663,1,502,2.334
549.3967,1,510,2.371
549.5121,1,544,2.529
549.6263,1,433,2.013
549.7556,1,558,2.594
549.8726,1,479,2.227
549.9907,1,576,2.678
550.1166,1,498,2.315
550.2316,1,538,2.501
550.3457,1,501,2.329
550.4730,1,551,2.562
550.5848,1,477,2.218
550.7109,1,535,2.487
550.8266,1,473,2.199
550.9559,1,508,2.362
551.0696,1,266,1.237
551.1944,1,296,1.376
551.3089,1,579,2.692
551.4336,1,766,3.561
551.5504,1,627,2.915
551.6667,1,567,2.636
551.7916,1,511,2.376
551.9093,1,488,2.269
552.0358,1,512,2.380
552.1497,1,404,1.878
552.2755,1,318,1.478
552.3900,1,428,1.990
552.5167,1,454,2.111
552.6333,1,667,3.101
552.7483,1,776,3.608
552.8664,1,727,3.380
552.9951,1,553,2.571
553.1129,1,702,3.264
553.2274,1,448,2.083
553.3511,1,612,2.845
553.4761,1,471,2.190
553.5941,1,477,2.218
553.7078,1,474,2.204
553.8335,1,584,2.715
553.9466,1,387,1.799
554.0749,1,485,2.255
554.1915,1,624,2.901
554.3170,1,528,2.455
554.4332,1,591,2.748
554.5497,1,528,2.455
554.6722,1,534,2.483
554.7903,1,56,0.260
554.9140,1,436,2.027
555.0279,1,931,4.328
555.1461,1,687,3.194
555.2734,1,638,2.966
555.3868,1,560,2.604
555.5129,1,573,2.664
555.6291,1,267,1.241
555.7462,1,487,2.264
555.8704,1,658,3.059
555.9866,1,598,2.780
556.1125,1,467,2.171
556.2295,1,525,2.441
556.3550,1,491,2.283
556.4681,1,601,2.794
556.5967,1,459,2.134
556.7109,1,571,2.655
556.8279,1,481,2.236
556.9531,1,554,2.576
557.0769,1,487,2.264
557.1922,1,515,2.394
557.3050,1,552,2.566
557.4337,1,450,2.092
557.5501,1,629,2.924
557.6764,1,564,2.622
557.7934,1,517,2.404
557.9060,1,474,2.204
558.0316,1,544,2.529
558.1484,1,491,2.283
558.2648,1,567,2.636
558.3904,1,500,2.325
558.5148,1,509,2.366
558.6295,1,648,3.013
558.7450,1,448,2.083
558.8734,1,497,2.311
558.9893,1,503,2.339
559.1153,1,554,2.576
559.2312,1,504,2.343
559.3438,1,605,2.813
559.4711,1,423,1.967
559.5879,1,523,2.432
559.7146,1,542,2.520
559.8270,1,521,2.422
559.9451,1,483,2.246
560.0734,1,540,2.511
560.1847,1,516,2.399
560.3069,1,564,2.622
560.4315,1,542,2.520
560.5465,1,494,2.297
560.6753,1,221,1.027
560.7914,1,133,0.618
560.9092,1,885,4.115
561.0313,1,774,3.598
561.1463,1,436,2.027
561.2714,1,226,1.051
561.3961,1,488,2.269
561.5129,1,875,4.068
561.6275,1,542,2.520
561.7455,1,646,3.003
561.8734,1,438,2.036
561.9866,1,652,3.031
562.1105,1,465,2.162
562.2255,1,51,0.237
562.3496,1,216,1.004
562.4638,1,954,4.435
562.5933,1,626,2.910
562.7109,1,626,2.910
562.8360,1,481,2.236
562.9543,1,1363,6.337
563.0667,1,752,3.496
563.1834,1,151,0.702
563.3083,1,-694,-3.227
563.4262,1,397,1.846
563.5496,1,1144,5.319
563.6664,1,798,3.710
563.7838,1,1399,6.504
563.9133,1,612,2.845
564.0274,1,637,2.962
564.1534,1,545,2.534
564.2667,1,1233,5.732
564.3959,1,430,1.999
564.5125,1,-2098,-9.754
564.6251,1,1240,5.765
564.7505,1,2065,9.601
564.8663,1,808,3.757
564.9840,1,662,3.078
565.1089,1,837,3.891
565.2270,1,864,4.017
565.3433,1,525,2.441
565.4699,1,59,0.274
565.5864,1,287,1.334
565.7136,1,172,0.800
565.8316,1,1601,7.443
565.9475,1,1124,5.226
566.0641,1,952,4.426
566.1912,1,554,2.576
566.3136,1,386,1.795
566.4280,1,456,2.120
566.5446,1,600,2.789
566.6714,1,896,4.166
566.7834,1,594,2.762
566.9106,1,498,2.315
567.0239,1,475,2.208
567.1536,1,570,2.650
567.2698,1,488,2.269
567.3839,1,478,2.222
567.5100,1,491,2.283
567.6278,1,486,2.259
567.7442,1,539,2.506
567.8679,1,534,2.483
567.9836,1,500,2.325
568.1098,1,537,2.497
568.2344,1,585,2.720
568.3476,1,464,2.157
568.4705,1,444,2.064
568.5839,1,508,2.362
568.7092,1,522,2.427
568.8235,1,509,2.366
568.9538,1,550,2.557
569.0697,1,537,2.497
569.1834,1,533,2.478
569.3062,1,512,2.380
569.4334,1,528,2.455
569.5493,1,558,2.594
569.6663,1,538,2.501
569.7836,1,676,3.143
569.9110,1,480,2.232
570.0266,1,333,1.548
570.1437,1,476,2.213
570.2718,1,535,2.487
570.3881,1,553,2.571
570.5042,1,483,2.246
570.6342,1,525,2.441
570.7494,1,504,2.343
570.8665,1,532,2.473
570.9836,1,490,2.278
571.1103,1,493,2.292
571.2249,1,524,2.436
571.3497,1,541,2.515
571.4734,1,554,2.576
571.5848,1,529,2.459
571.7110,1,583,2.710
571.8264,1,509,2.366
571.9438,1,509,2.366
572.0711,1,477,2.218
572.1892,1,516,2.399
572.3136,1,511,2.376
572.4293,1,513,2.385
572.5452,1,509,2.366
572.6633,1,524,2.436
572.7902,1,519,2.413
572.9062,1,496,2.306
573.0339,1,497,2.311
573.1515,1,512,2.380
573.2695,1,511,2.376
573.3838,1,527,2.450
573.5139,1,520,2.418
573.6285,1,518,2.408
573.7430,1,508,2.362
573.8687,1,531,2.469
573.9835,1,562,2.613
574.1133,1,534,2.483
574.2295,1,650,3.022
574.3465,1,521,2.422
574.4624,1,406,1.888
574.5901,1,442,2.055
574.7036,1,451,2.097
574.8331,1,484,2.250
574.9468,1,502,2.334
575.0714,1,581,2.701
575.1838,1,536,2.492
575.3106,1,532,2.473
575.4235,1,474,2.204
575.5475,1,518,2.408
575.6735,1,520,2.418
575.7916,1,512,2.380
575.9070,1,499,2.320
576.0335,1,524,2.436
576.1503,1,520,2.418
576.2660,1,513,2.385
576.3841,1,513,2.385
576.5089,1,514,2.390
576.6244,1,518,2.408
576.7506,1,457,2.125
576.8652,1,646,3.003
576.9933,1,630,2.929
577.1091,1,516,2.399
577.2272,1,429,1.994
577.3452,1,337,1.567
577.4713,1,278,1.292
577.5834,1,839,3.901
577.7108,1,610,2.836
577.8267,1,563,2.617
577.9515,1,520,2.418
578.0641,1,536,2.492
578.1923,1,502,2.334
578.3057,1,495,2.301
578.4340,1,468,2.176
578.5476,1,515,2.394
578.6629,1,497,2.311
578.7915,1,543,2.524
578.9045,1,531,2.469
579.0284,1,498,2.315
579.1450,1,447,2.078
579.2713,1,676,3.143
579.3878,1,532,2.473
579.5038,1,235,1.093
579.6285,1,-1098,-5.105
579.7457,1,935,4.347
579.8630,1,505,2.348
579.9894,1,2095,9.740
580.1038,1,1870,8.694
580.2328,1,1127,5.240
580.3496,1,145,0.674
580.4636,1,-575,-2.673
580.5918,1,1236,5.746
580.7060,1,10956,50.936
580.8216,1,8224,38.235
580.9465,1,1145,5.323
581.0646,1,-4876,-22.669
581.1893,1,-7692,-35.761
581.3016,1,-11131,-51.750
581.4323,1,-1442,-6.704
581.5499,1,5116,23.785
581.6668,1,-1021,-4.747
581.7830,1,-936,-4.352
581.9130,1,-5911,-27.481
582.0293,1,-5168,-24.027
582.1438,1,-10448,-48.574
582.2620,1,-7792,-36.226
582.3909,1,-5829,-27.100
582.5089,1,17372,80.765
582.6337,1,12554,58.366
582.7501,1,6282,29.206
582.8640,1,897,4.170
582.9897,1,5645,26.245
583.1038,1,-409,-1.902
583.2340,1,1089,5.063
583.3502,1,1537,7.146
583.4665,1,1510,7.020
583.5830,1,931,4.328
583.7111,1,-31,-0.144
583.8268,1,260,1.209
583.9529,1,400,1.860
584.0674,1,552,2.566
584.1851,1,643,2.989
584.3121,1,643,2.989
584.4295,1,445,2.069
584.5463,1,488,2.269
584.6719,1,305,1.418
584.7865,1,688,3.199
584.9111,1,855,3.975
585.0291,1,489,2.273
585.1464,1,418,1.943
585.2629,1,496,2.306
585.3913,1,466,2.167
585.5089,1,367,1.706
585.6257,1,431,2.004
585.7418,1,600,2.789
585.8681,1,626,2.910
585.9837,1,587,2.729
586.1107,1,551,2.562
586.2253,1,567,2.636
586.3515,1,661,3.073
586.4667,1,679,3.157
586.5826,1,468,2.176
586.7102,1,490,2.278
586.8232,1,458,2.129
586.9505,1,393,1.827
587.0674,1,357,1.660
587.1843,1,454,2.111
587.3085,1,610,2.836
587.4216,1,656,3.050
587.5508,1,646,3.003
587.6676,1,614,2.855
587.7809,1,542,2.520
587.9071,1,511,2.376
588.0218,1,496,2.306
588.1469,1,436,2.027
588.2627,1,455,2.115
588.3918,1,503,2.339
588.5096,1,561,2.608
588.6212,1,582,2.706
588.7486,1,491,2.283
588.8608,1,510,2.371
588.9857,1,574,2.669
589.1132,1,548,2.548
589.2266,1,507,2.357
589.3424,1,488,2.269
589.4712,1,568,2.641
589.5878,1,494,2.297
589.7052,1,475,2.208
589.8213,1,499,2.320
589.9502,1,597,2.776
590.0665,1,602,2.799
590.1835,1,578,2.687
590.3008,1,564,2.622
590.4275,1,536,2.492
590.5519,1,478,2.222
590.6675,1,365,1.697
590.7819,1,406,1.888
590.9097,1,506,2.352
591.0216,1,569,2.645
591.1529,1,598,2.780
591.2697,1,621,2.887
591.3876,1,617,2.869
591.5105,1,619,2.878
591.6236,1,610,2.836
591.7409,1,566,2.631
591.8696,1,486,2.259
591.9838,1,363,1.688
592.1106,1,291,1.353
592.2249,1,309,1.437
592.3424,1,473,2.199
592.4712,1,602,2.799
592.5893,1,624,2.901
592.7017,1,621,2.887
592.8283,1,605,2.813
592.9434,1,546,2.538
593.0696,1,525,2.441
593.1836,1,472,2.194
593.3014,1,431,2.004
593.4268,1,574,2.669
593.5423,1,556,2.585
593.6697,1,414,1.925
593.7832,1,371,1.725
593.9003,1,438,2.036
594.0280,1,607,2.822
594.1442,1,587,2.729
594.2712,1,481,2.236
594.3891,1,539,2.506
594.5111,1,487,2.264
594.6250,1,482,2.241
594.7516,1,464,2.157
594.8642,1,583,2.710
594.9880,1,478,2.222
595.1009,1,638,2.966
595.2285,1,594,2.762
595.3464,1,542,2.520
595.4643,1,628,2.920
595.5904,1,489,2.273
595.7040,1,510,2.371
595.8207,1,548,2.548
595.9476,1,534,2.483
596.0639,1,417,1.939
596.1813,1,548,2.548
596.3092,1,604,2.808
596.4214,1,662,3.078
596.5502,1,534,2.483
596.6681,1,437,2.032
596.7837,1,392,1.822
596.9003,1,345,1.604
597.0267,1,106,0.493
597.1498,1,289,1.344
597.2670,1,106,0.493
597.3839,1,-269,-1.251
597.5001,1,101,0.470
597.6259,1,464,2.157
597.7404,1,536,2.492
597.8648,1,494,2.297
597.9916,1,396,1.841
598.1037,1,343,1.595
598.2300,1,247,1.148
598.3464,1,446,2.074
598.4607,1,612,2.845
598.5867,1,801,3.724
598.7043,1,604,2.808
598.8202,1,775,3.603
598.9469,1,701,3.259
599.0622,1,547,2.543
599.1895,1,338,1.571
599.3003,1,221,1.027
599.4303,1,162,0.753
599.5445,1,430,1.999
599.6622,1,591,2.748
599.7876,1,626,2.910
599.9024,1,719,3.343
600.0200,1,197,0.916
600.1469,1,-431,-2.004
600.2696,1,-104,-0.484
600.3838,1,-69,-0.321
600.5008,1,430,1.999
600.6272,1,724,3.366
600.7453,1,825,3.836
600.8603,1,3000,13.947
600.9827,1,1031,4.793
601.1000,1,1157,5.379
601.2249,1,782,3.636
601.3404,1,-65,-0.302
601.4669,1,323,1.502
601.5814,1,-14,-0.065
601.7092,1,118,0.549
601.8257,1,283,1.316
601.9425,1,461,2.143
602.0668,1,592,2.752
602.1833,1,10,0.046
602.3063,1,705,3.278
602.4199,1,816,3.794
602.5479,1,540,2.511
602.6632,1,-207,-0.962
602.7798,1,919,4.273
602.9085,1,806,3.747
603.0201,1,675,3.138
603.1479,1,880,4.091
603.2631,1,867,4.031
603.3895,1,429,1.994
603.5047,1,207,0.962
603.6228,1,97,0.451
603.7405,1,482,2.241
603.8673,1,701,3.259
603.9809,1,1606,7.467
604.1088,1,1456,6.769
604.2268,1,1374,6.388
604.3425,1,1225,5.695
604.4707,1,1142,5.309
604.5888,1,940,4.370
604.7043,1,327,1.520
604.8295,1,864,4.017
604.9464,1,930,4.324
605.0637,1,387,1.799
605.1818,1,881,4.096
605.3046,1,713,3.315
605.4213,1,696,3.236
605.5502,1,581,2.701
605.6669,1,610,2.836
605.7837,1,531,2.469
605.8998,1,453,2.106
606.0292,1,474,2.204
606.1456,1,594,2.762
606.2607,1,446,2.074
606.3882,1,-875,-4.068
606.5034,1,-7,-0.033
606.6199,1,2095,9.740
606.7458,1,1569,7.295
606.8589,1,770,3.580
606.9819,1,519,2.413
607.1072,1,541,2.515
607.2253,1,451,2.097
607.3402,1,545,2.534
607.4664,1,520,2.418
607.5819,1,618,2.873
607.7002,1,614,2.855
607.8296,1,616,2.864
607.9460,1,553,2.571
608.0608,1,760,3.533
608.1895,1,2898,13.473
608.3075,1,857,3.984
608.4204,1,1100,5.114
608.5463,1,801,3.724
608.6612,1,2593,12.055
608.7890,1,2562,11.911
608.9033,1,7392,34.367
609.0242,1,2939,13.664
609.1495,1,2103,9.777
609.2627,1,240,1.116
609.3787,1,214,0.995
609.5050,1,574,2.669
609.6214,1,-921,-4.282
609.7389,1,-3194,-14.849
609.8658,1,-367,-1.706
609.9787,1,1056,4.910
610.1091,1,952,4.426
610.2214,1,720,3.347
610.3509,1,513,2.385
610.4676,1,637,2.962
610.5842,1,584,2.715
610.7095,1,572,2.659
610.8220,1,607,2.822
610.9485,1,1171,5.444
611.0607,1,288,1.339
611.1850,1,833,3.873
611.3003,1,658,3.059
611.4268,1,459,2.134
611.5403,1,546,2.538
611.6639,1,507,2.357
611.7797,1,520,2.418
611.9092,1,491,2.283
612.0273,1,359,1.669
612.1448,1,295,1.372
612.2592,1,354,1.646
612.3850,1,371,1.725
612.5109,1,373,1.734
612.6249,1,389,1.809
612.7384,1,502,2.334
612.8623,1,538,2.501
612.9872,1,510,2.371
613.1000,1,444,2.064
613.2294,1,399,1.855
613.3458,1,410,1.906
613.4608,1,620,2.882
613.5881,1,800,3.719
613.7038,1,472,2.194
613.8191,1,729,3.389
613.9436,1,844,3.924
614.0590,1,101,0.470
614.1838,1,461,2.143
614.3104,1,566,2.631
614.4214,1,346,1.609
614.5454,1,420,1.953
614.6621,1,521,2.422
614.7839,1,486,2.259
614.9009,1,479,2.227
615.0268,1,514,2.390
615.1416,1,530,2.464
615.2650,1,525,2.441
615.3810,1,479,2.227
615.5087,1,473,2.199
615.6267,1,483,2.246
615.7445,1,277,1.288
615.8699,1,513,2.385
615.9867,1,496,2.306
616.1022,1,526,2.445
616.2202,1,598,2.780
616.3469,1,638,2.966
616.4644,1,525,2.441
616.5818,1,425,1.976
616.6982,1,15,0.070
616.8288,1,331,1.539
616.9466,1,886,4.119
617.0627,1,804,3.738
617.1787,1,498,2.315
617.3047,1,488,2.269
617.4287,1,514,2.390
617.5447,1,481,2.236
617.6592,1,507,2.357
617.7841,1,484,2.250
617.9009,1,507,2.357
618.0287,1,506,2.352
618.1468,1,482,2.241
618.2633,1,503,2.339
618.3897,1,493,2.292
618.5049,1,494,2.297
618.6229,1,517,2.404
618.7406,1,504,2.343
618.8655,1,504,2.343
618.9882,1,497,2.311
619.1040,1,496,2.306
619.2177,1,502,2.334
619.3466,1,497,2.311
619.4639,1,500,2.325
619.5819,1,499,2.320
619.7081,1,373,1.734
619.8213,1,387,1.799
619.9394,1,476,2.213
620.0609,1,467,2.171
620.1788,1,614,2.855
620.3064,1,560,2.604
620.4232,1,541,2.515
620.5398,1,521,2.422
620.6674,1,495,2.301
620.7787,1,517,2.404
620.9088,1,537,2.497
621.0207,1,518,2.408
621.1459,1,523,2.432
621.2632,1,526,2.445
621.3812,1,494,2.297
621.5098,1,502,2.334
621.6278,1,511,2.376
621.7421,1,486,2.259
621.8682,1,506,2.352
621.9839,1,534,2.483
622.0978,1,509,2.366
622.2261,1,523,2.432
622.3442,1,527,2.450
622.4574,1,532,2.473
622.5833,1,500,2.325
622.7002,1,508,2.362
622.8261,1,499,2.320
622.9380,1,509,2.366
623.0676,1,511,2.376
623.1837,1,485,2.255
623.2999,1,530,2.464
623.4270,1,521,2.422
623.5447,1,516,2.399
623.6591,1,539,2.506
623.7858,1,504,2.343
623.9021,1,361,1.678
624.0203,1,669,3.110
624.1495,1,668,3.106
624.2667,1,544,2.529
624.3839,1,514,2.390
624.5010,1,578,2.687
624.6241,1,544,2.529
624.7406,1,474,2.204
624.8663,1,519,2.413
624.9834,1,476,2.213
625.1092,1,551,2.562
625.2257,1,418,1.943
625.3415,1,498,2.315
625.4593,1,441,2.050
625.5769,1,536,2.492
625.7009,1,682,3.171
625.8278,1,-103,-0.479
625.9432,1,606,2.817
626.0682,1,752,3.496
626.1838,1,656,3.050
626.3009,1,155,0.721
626.4269,1,1130,5.254
626.5406,1,431,2.004
626.6574,1,-761,-3.538
626.7814,1,1407,6.541
626.8987,1,1169,5.435
627.0237,1,930,4.324
627.1495,1,882,4.101
627.2650,1,843,3.919
627.3800,1,764,3.552
627.5073,1,546,2.538
627.6243,1,445,2.069
627.7405,1,243,1.130
627.8659,1,558,2.594
627.9809,1,934,4.342
628.0969,1,291,1.353
628.2217,1,553,2.571
628.3462,1,475,2.208
628.4632,1,-261,-1.213
628.5795,1,466,2.167
628.7047,1,698,3.245
628.8168,1,953,4.431
628.9435,1,1034,4.807
629.0572,1,721,3.352
629.1838,1,679,3.157
629.3001,1,430,1.999
629.4264,1,605,2.813
629.5404,1,483,2.246
629.6679,1,947,4.403
629.7836,1,364,1.692
629.8983,1,444,2.064
630.0272,1,529,2.459
630.1442,1,527,2.450
630.2593,1,586,2.724
630.3769,1,538,2.501
630.5005,1,480,2.232
630.6168,1,522,2.427
630.7466,1,552,2.566
630.8640,1,554,2.576
630.9821,1,512,2.380
631.0998,1,545,2.534
631.2242,1,569,2.645
631.3404,1,517,2.404
631.4677,1,541,2.515
631.5840,1,560,2.604
631.7010,1,694,3.227
631.8167,1,726,3.375
631.9466,1,767,3.566
632.0609,1,377,1.753
632.1789,1,-148,-0.688
632.2967,1,346,1.609
632.4238,1,540,2.511
632.5400,1,468,2.176
632.6648,1,677,3.147
632.7818,1,645,2.999
632.8964,1,559,2.599
633.0260,1,544,2.529
633.1404,1,519,2.413
633.2645,1,598,2.780
